Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-04-25 14:20:35;NAIR, A PICARETA MILITANTE  Militante total, ia com camiseta, broche e bandana do PT. Na época, estava exaltada com a eleição da LuÍza Erundina para a prefeitura de SP, e com o início das movimentações pelo impeachment do Collor...  (Continua: https://t.co/V9L62yZapm); ;25;53; ; ;
2018-04-25 13:11:19;Militantes, sindicatos e partidos que lucram com a doutrinação usam as crianças e os jovens como escudo, massa de manobra e bucha de canhão. Qualquer semelhança com o Hamas, não é mera coincidência. Ter escrúpulos não pertence a essa gente. https://t.co/J2vFQQ8dSj; ;147;306; ; ;
2018-04-25 12:50:02;O ESP não cria nenhuma obrigação que já não exista  ele apenas expressa, em linguagem menos abstrata, o que já está na CF. É um chamado à consciência moral do professor, e uma arma na mão das vítimas contra os abusadores empedernidos. ESP é cidadania. https://t.co/u6lOrgJbWl; ;51;98; ; ;
2018-04-25 12:09:47;@tardellynina @miguel_nagib Os militantes e os partidos que lucram com a doutrinação usam essas crianças e jovens como escudo, a exemplo do que faz o Hamas. Essa gente não tem nenhum escrúpulo.; ;2;2; ;tardellynina, miguel_nagib;
2018-04-25 11:51:21;@kmaciel007 @apyus O ESP não cria nenhuma regra nova: apenas explicita o que JÁ ESTÁ na Constituição. É um chamado à consciência moral do professor, e uma arma na mão das vítimas contra os abusadores. E já está funcionando.; ;0;0; ;apyus, kmaciel007;
2018-04-25 11:42:35;@kmaciel007 @apyus Trabalhar no mindset dos novos professores: é precisamente isso o que os velhos professores estão fazendo. O ESP abre os olhos das vítimas e aumenta o risco para os agentes da doutrinação. Se não fosse bom, a esquerda não estaria apavorada.; ;0;0; ;apyus, kmaciel007;
2018-04-25 03:07:54;O CÍRCULO VICIOSO DA DOUTRINAÇÃO  Professor e estudante são a mesma pessoa em momentos diferentes da vida.   A vítima de hoje é o algoz de amanhã.   O professor repetirá com seus alunos aquilo que houver aprendido com seus professores.  Como interromper esse ciclo? https://t.co/ZJ6uyFZPOa; ;112;251; ; ;
2018-04-25 02:41:26;@renatoagx Conheça o https://t.co/NWXnfHgbhN; ;0;0; ;renatoagx;
2018-04-25 01:50:43;Estudantes em geral são incapazes de perceber o conflito entre seus interesses e os dos (maus) profs. Pior: o aluno médio (q não gosta de estudar) é cúmplice do mau professor (q não gosta de trabalhar). Esse é um dos segredos da popularidade do militante disfarçado de professor.; ;164;445; ; ;
2018-04-25 01:41:29;Inexperientes, inseguros, sujeitos à pressão do coletivo, à autoridade e ao vitimismo do professor, os alunos são a presa mais fácil que existe. Por isso, a sociedade precisa defendê-los contra a ação inescrupulosa dos militantes disfarçados de professores. #EscolaSemPartidoJa; ;59;191;#EscolaSemPartidoJa; ;
2018-04-25 01:22:59;RT @miguel_nagib: SÍNDROME DE ESTOCOLMO  Vítimas da doutrinação reagem como vítimas de sequestros. Qdo denunciei o prof da minha filha - qu…;miguel_nagib;0;0; ;miguel_nagib;
2018-04-24 21:34:28;@monicatesch @AlexCardosoBR A citação completa é essa. Ele defende q os alunos sejam expostos, 'desde a mais tenra idade', às reivindicações salariais dos professores. Ou seja: que os professores usem suas aulas para reclamar do salário! E ainda chama isso de 'prática ética'. Você está de acordo? https://t.co/vXuSGmwH0O; ;0;0; ;AlexCardosoBR, monicatesch;
2018-04-24 20:23:38;RT @escolasempartid: @ManuelaDavila, isso é apenas um sinal do controle q os profs militantes exercem sobre suas vítimas: jovens inexperien…;escolasempartid;0;0; ;ManuelaDavila, escolasempartid;
2018-04-24 18:49:01;@ManuelaDavila, isso é apenas um sinal do controle q os profs militantes exercem sobre suas vítimas: jovens inexperientes obrigados a escutá-los e sujeitos à sua autoridade. Você sabe do que se trata, pois tb foi vítima desses molestadores, mas agora lucra com o trabalho deles. https://t.co/cfhg47vJK6; ;32;66; ;ManuelaDavila;
2018-04-24 03:57:23;RT @matheus_fjv98: Não sei se isso é bom kkkkk Lembrando: a esquerda domina a educação. Moral pra grande esquerda é drogas legalizadas. É c…;matheus_fjv98;0;0; ;matheus_fjv98;
2018-04-24 03:57:06;@matheus_fjv98 Perfeito!; ;1;5; ;matheus_fjv98;
2018-04-24 02:07:39;A primeira aula de Educação Moral e Cívica nas escolas do DF vai ser sobre o profundo senso moral do Patrono da Educação Brasileira. https://t.co/OEDLmjt0WK; ;32;93; ; ;
2018-04-24 00:26:09;DE BOAS INTENÇÕES O INFERNO ESTÁ CHEIO.  Lei do Distrito Federal ressuscita disciplina de Educação Moral e Cívica. Em breve, Márcia Tiburi estará dando curso de formação para os futuros professores. https://t.co/7LetRjzmLT; ;93;254; ; ;
