Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-04-27 21:49:20;O que era um projeto calça-curta agora é o terceiro maior do país com 33km de extensão e motivo de orgulho para os baianos. A história do #metrô mostra que com dedicação e trabalho é possível melhorar a vida do povo e transformar a Bahia e o Brasil. @costa_rui https://t.co/m87kEDyueW; ;49;112;#metrô;costa_rui;
2018-04-27 21:48:32;Vale a pena acreditar nos nossos sonhos. Pensar grande e trabalhar muito! A ideia do Metrô de Salvador era um mico, motivo de piada e vergonha nacional. Eu acreditei, @costa_rui acreditou e hoje tem #metrô até o Aeroporto.; ;24;77;#metrô;costa_rui;
2018-04-27 19:16:25;Sabe o que é melhor do que ir trabalhar de #metrô? É ir trabalhar de #metrô e ainda receber esse carinho. Muito obrigado, minha gente. São abraços e palavras como essas que fazem a nossa caminhada valer a pena. ❤️ https://t.co/4I3LC6fSnC; ;56;221;#metrô; ;
2018-04-27 13:29:28;Eu e Fatinha, no metrô, a caminho do trabalho. #Metrô #Salvador #Bahia https://t.co/Jo5X6YUPP2; ;21;97;#Salvador, #Metrô, #Bahia; ;
2018-04-27 13:23:36;Em breve, o melhor governador do Brasil lançará a licitação da expansão da linha 1 do metrô até Cajazeiras e da nova rodoviária, que ficará em Águas Claras. O homem não brinca em serviço!🏃‍♂️🏃‍♂️ @costa_rui; ;18;92; ;costa_rui;
2018-04-27 13:23:11;Com @costa_rui #correria é assim: nem bem acabou de entregar uma obra tamanho G e já está planejando as próximas.  https://t.co/EGe9khgezH; ;7;14;#correria;costa_rui;
2018-04-26 21:56:13;Um dia histórico que acaba de vez com aquela história do metrô calça-curta que virou vergonha nacional. Agora a capital de todos os baianos se orgulha de ter o terceiro maior metrô do país! https://t.co/89GpVmAckF; ;64;126; ; ;
2018-04-26 21:55:18;Com a nova estação, ampla, moderna e com capacidade para receber até 17 mil passageiros por hora, Salvador passa a ser uma das poucas cidades do Brasil a ter o centro da cidade ligado ao aeroporto pelo sistema metroviário. @costa_rui #metrô #EstaçãoAeroporto; ;8;28;#metrô, #EstaçãoAeroporto;costa_rui;
2018-04-26 21:54:27;#Metrô até o aeroporto? Já tá tendo, Salvador! Cumprindo mais um compromisso com os baianos, o governador @costa_rui inaugurou hoje mais uma obra tamanho G. 🚇 ✈️ https://t.co/PFgO4HMeLZ; ;18;65;#Metrô;costa_rui;
2018-04-25 21:45:40;Atacam, perseguem e até condenam sem provas, mas não tem jeito. Nada diminui o brilho da estrela do @ptbrasil. https://t.co/onfYgpi6ym; ;24;55; ;ptbrasil;
2018-04-25 21:44:34;Desde 1999, o @ptbrasil é o partido preferido dos brasileiros. E para desespero da direita, que várias vezes já decretou o nosso fim, a popularidade do partido cresceu 82% após o golpe contra a presidenta @dilmabr, como mostra a última pesquisa Datafolha.; ;85;229; ;dilmabr, ptbrasil;
2018-04-25 18:21:14;A liderança de @LulapeloBrasil em SP é mais uma prova de que povo brasileiro sabe reconhecer injustiças e não come reggae dos poderosos que querem a todo custo destruir a imagem e o legado do melhor presidente do Brasil. #LulaLivre #LulaPresidente https://t.co/uQ8EGNBsvy; ;19;42;#LulaPresidente, #LulaLivre;LulapeloBrasil;
2018-04-25 18:17:10;O Nordeste é Lula, o Norte é Lula e São Paulo, por tanto tempo considerado um ninho tucano, também. Com 20% das intenções de voto, segundo pesquisa do Ibope, @LulapeloBrasil é o favorito dos paulistas para ser o próximo presidente. #LulaLivre #LulaPresidente; ;139;341;#LulaPresidente, #LulaLivre;LulapeloBrasil;
2018-04-25 14:54:19;Para Chomsky, @LulapeloBrasil merece a honraria por todo seu esforço para combater a fome e reduzir as desigualdades no Brasil. https://t.co/qiDt35aQvp; ;15;20; ;LulapeloBrasil;
2018-04-25 14:53:41;A mais nova personalidade a aderir ao abaixo-assinado que defende o Nobel da Paz para @LulapeloBrasil foi Noam Chomsky, considerado um dos maiores linguistas e intelectuais do mundo. #LulaLivre; ;10;30;#LulaLivre;LulapeloBrasil;
2018-04-25 14:52:47;Enquanto permanece injustamente detido e quase incomunicável em Curitiba, @LulapeloBrasil segue com grande prestígio no cenário internacional. Prova disso é que a campanha para que seja premiado com o Nobel da Paz ganha cada vez mais força.; ;23;75; ;LulapeloBrasil;
2018-04-25 14:51:18;Preso em seu país e exaltado pelo mundo. Essa é a atual condição de @LulapeloBrasil. #LulaLivre https://t.co/Teicc06Pqp; ;90;148;#LulaLivre;LulapeloBrasil;
2018-04-24 21:00:17;Buzu com a qualidade que a população exige e merece? Só com o #GovernoDoEstado, que segue trabalhando e investindo pra adiantar o lado! https://t.co/CZT0fMu7vh; ;8;27;#GovernoDoEstado; ;
2018-04-24 20:59:40;E junto com o #Metrô começam a operar também os ônibus que vão fazer a conexão entre a estação e o terminal. Confortáveis e com ar-condicionado, eles serão gratuitos e sairão de dez em dez minutos, funcionando no esquema bate e volta. 🚌; ;6;20;#Metrô; ;
2018-04-24 20:58:34;O governador @costa_rui anunciou no #PapoCorreria: nesta quinta-feira (26), o metrô vai chegar voando ao Aeroporto! ✈️🚇; ;9;36;#PapoCorreria;costa_rui;
2018-04-24 13:20:09;Você também luta por uma sociedade mais justa e democrática? Acesse https://t.co/SSRDotdBPk, filie-se e mostre que você é um dos milhões de Lulas espalhados pelo país. @ptbrasil; ;24;44; ;ptbrasil;
2018-04-24 13:19:25;A injusta prisão de @LulapeloBrasil, que para muitos iria enfraquecer a legenda, está na verdade fortalecendo-a. Nos últimos 15 dias, mais de 3 mil pessoas se tornaram petistas de carteirinha, um crescimento inédito em tão pouco tempo. @ptbrasil; ;226;563; ;ptbrasil, LulapeloBrasil;
2018-04-24 13:18:26;O partido mais querido pelos brasileiros é também o que mais cresce. O @ptbrasil tem mais de 2 milhões de filiados e segue atraindo novas adesões em velocidade bem maior do que a de seus adversários. https://t.co/kv6pa0xFD1; ;14;27; ;ptbrasil;
2018-04-23 22:02:34;É o reconhecimento pela gestão de excelência de @costa_rui #correria, um governador de palavra, que cumpre o que promete e por isso é tão querido pela população e respeitado por aliados e até por oposicionistas. https://t.co/D3hsqdyeVq; ;9;35;#correria;costa_rui;
2018-04-23 22:01:54;A gente não escala time adversário, mas seguimos trabalhando firme para reforçar o nosso. E as novas contratações não param de chegar. @costa_rui #correria https://t.co/RNkmo2203g; ;16;38;#correria;costa_rui;
2018-04-23 19:35:32;E é por essa série de 'atos discricionários', como ele chama, que @gilbertogil também está na luta por #LulaLivre. @LulapeloBrasil https://t.co/N2wbMfGqV5; ;300;912;#LulaLivre;LulapeloBrasil, gilbertogil;
2018-04-23 19:33:11;Para @gilbertogil,  @LulapeloBrasil é um político preso porque é um político que está detido, mas é sobretudo um preso político porque foi vítima de uma perseguição judicial que cometeu várias ações arbitrárias e ilegais. #LulaLivre; ;28;75;#LulaLivre;LulapeloBrasil, gilbertogil;
